Date,Solar_Irradiance_MJ_m2,Temperature_C,Relative_Humidity_pct,Cloud_Fraction,Wind_Speed_ms,Precipitation_mm
2023-07-10,5.2447,26.98,88.89,77.78,3.84,6.49
2023-07-11,4.1304,26.95,88.96,85.78,3.35,5.06
2023-07-12,2.8644,27.05,89.6,99.76,2.71,8.38
2023-07-13,4.4095,27.02,89.12,98.47,2.72,23.03
2023-07-14,2.4456,27.05,90.31,99.48,3.24,30.68
2023-07-15,4.1815,27.03,89.76,99.46,3.57,14.66
2023-07-16,3.3175,26.84,91.59,98.97,3.47,25.31
2023-07-17,2.3395,26.91,90.12,99.86,4.04,52.73
2023-07-18,1.8374,26.62,92.45,99.73,4.93,129.54
2023-07-19,1.0018,26.36,92.73,99.64,5.12,136.7
2023-07-20,2.6976,26.23,92.97,98.71,5.14,63.91
2023-07-21,2.7026,25.9,93.01,99.63,4.13,78.36
2023-07-22,1.8326,25.89,93.97,99.66,4.33,60.22
2023-07-23,3.1332,26.51,92.77,99.56,5.0,48.71
2023-07-24,3.5729,26.58,92.2,99.44,4.78,61.74
2023-07-25,3.1829,26.07,93.85,99.76,3.85,60.93
2023-07-26,1.9342,26.16,93.55,99.78,4.15,112.09
2023-07-27,1.4894,26.18,93.2,99.71,4.55,80.52
2023-07-28,2.4101,26.27,92.03,99.99,4.47,52.54
2023-07-29,3.7253,26.31,90.8,94.57,4.34,25.27
2023-07-30,4.9572,26.2,91.69,85.8,4.23,18.35
2023-07-31,4.2034,26.45,91.64,83.23,4.5,15.75
2023-08-01,2.9172,26.35,91.56,95.39,4.71,16.14
2023-08-02,2.7101,26.03,91.66,99.94,4.44,7.61
2023-08-03,3.2702,26.02,90.48,99.6,4.27,5.84
2023-08-04,3.0662,26.36,90.24,99.41,4.51,13.43
2023-08-05,4.1035,26.13,90.23,97.76,4.05,8.19
2023-08-06,3.5479,26.06,89.87,97.38,4.22,5.59
2023-08-07,3.7476,25.96,89.58,99.84,4.09,3.39
2023-08-08,3.9326,26.17,89.06,99.45,3.98,4.73
2023-08-09,4.4302,26.12,90.39,94.58,3.16,5.86
2023-08-10,5.2265,26.0,90.12,69.75,2.91,9.57
2023-08-11,5.2046,26.32,87.94,65.96,2.83,4.05
2023-08-12,5.0035,26.13,87.7,78.74,3.1,4.83
2023-08-13,5.4043,25.74,89.2,84.58,3.28,5.99
2023-08-14,4.8168,25.92,88.41,96.92,3.33,2.91
2023-08-15,4.7635,26.09,87.29,91.91,3.09,2.44
2023-08-16,5.1703,26.13,87.73,68.73,2.77,3.93
2023-08-17,5.1787,26.2,87.82,79.0,2.83,2.77
2023-08-18,4.6387,26.09,88.29,92.69,3.02,2.64
2023-08-19,3.3274,26.44,88.07,99.19,3.34,6.83
2023-08-20,3.1872,26.32,88.64,85.06,3.28,8.01
2023-08-21,5.8435,26.13,87.58,67.27,2.65,4.27
2023-08-22,3.0722,26.19,88.66,98.13,2.67,9.25
2023-08-23,4.2367,26.32,89.56,97.32,2.79,6.84
2023-08-24,5.1161,26.7,89.74,85.11,3.17,12.16
2023-08-25,4.9978,26.95,89.63,79.5,3.3,17.75
2023-08-26,5.124,26.81,89.06,85.6,3.4,19.21
2023-08-27,4.9025,26.79,88.54,76.09,3.14,18.6
2023-08-28,5.8654,26.22,90.29,58.6,2.52,10.12
2023-08-29,6.0612,26.37,87.35,42.88,1.97,1.43
2023-08-30,6.4999,26.58,85.33,24.34,1.52,0.25
2023-08-31,6.5986,26.63,86.41,19.86,1.56,0.28
2023-09-01,6.2606,26.94,87.1,37.47,1.72,10.61
2023-09-02,2.8027,25.86,90.45,95.5,2.04,23.17
2023-09-03,1.7134,26.19,87.68,98.82,2.02,3.75
2023-09-04,6.1188,26.06,87.53,49.12,2.26,1.19
2023-09-05,6.0948,26.16,86.33,44.56,2.06,0.67
2023-09-06,5.7226,26.25,88.92,74.89,2.57,3.23
2023-09-07,2.0042,25.75,92.71,98.72,3.45,69.38
2023-09-08,1.091,26.26,92.93,99.86,3.88,66.91
2023-09-09,3.2986,26.76,91.55,99.56,3.31,14.62
2023-09-10,5.1163,27.02,90.72,96.47,2.85,5.8
2023-09-11,5.9366,26.87,89.74,46.83,3.02,3.58
2023-09-12,5.6254,26.54,88.44,59.43,2.43,1.38
2023-09-13,5.8644,26.31,88.64,36.79,2.43,4.79
2023-09-14,5.2826,26.48,87.4,61.0,1.78,6.99
2023-09-15,4.8182,26.66,88.49,91.8,1.89,2.06
2023-09-16,2.4002,26.63,91.14,99.62,2.81,7.68
2023-09-17,3.6274,27.13,89.42,97.48,3.51,9.28
2023-09-18,4.2146,27.14,89.08,97.48,3.83,16.68
2023-09-19,5.4893,27.13,88.69,63.36,3.61,12.85
2023-09-20,4.645,27.19,90.8,85.83,3.28,18.3
2023-09-21,3.4606,26.93,92.2,97.87,2.04,31.49
2023-09-22,3.5798,26.7,91.06,98.72,1.62,17.51
2023-09-23,2.8394,26.13,93.22,99.78,1.75,32.05
2023-09-24,2.8217,25.92,91.28,97.59,1.81,13.16
2023-09-25,3.7678,26.02,91.69,83.38,1.92,14.84
2023-09-26,5.4751,26.09,91.69,65.46,1.61,19.45
2023-09-27,3.9962,26.76,91.89,94.79,2.14,20.73
2023-09-28,3.3838,27.18,90.49,98.63,1.92,17.43
2023-09-29,3.8328,27.71,86.97,95.14,1.93,16.05
2023-09-30,4.3078,27.24,90.18,94.15,2.11,18.01
2023-10-01,4.1239,26.72,92.56,98.36,2.23,13.51
2023-10-02,4.6171,26.33,88.89,71.3,1.79,10.45
2023-10-03,5.61,26.24,85.85,35.83,1.32,0.01
2023-10-04,5.9194,26.26,86.57,28.98,1.39,0.0
2023-10-05,5.8812,25.82,87.03,25.6,1.56,0.01
2023-10-06,5.7329,26.09,85.84,16.32,1.39,0.04
2023-10-07,5.7221,26.49,86.21,32.33,1.51,0.0
2023-10-08,5.357,27.15,83.12,9.93,1.47,0.0
2023-10-09,5.6599,26.84,82.8,11.88,1.64,0.0
2023-10-10,5.7516,25.99,83.43,14.28,1.95,0.0
2023-10-11,5.6904,26.17,81.64,30.49,1.58,0.0
2023-10-12,5.34,27.44,77.74,22.7,1.43,0.0
2023-10-13,5.2212,27.74,76.37,22.49,1.69,0.05
2023-10-14,5.2123,27.78,72.26,16.72,1.29,0.08
2023-10-15,5.1062,27.44,77.19,6.24,1.4,0.21
2023-10-16,4.344,27.76,76.57,34.31,1.38,0.4
2023-10-17,4.8386,27.63,75.47,17.71,1.3,0.45
2023-10-18,4.9476,26.96,77.28,7.89,2.0,0.04
2023-10-19,5.2286,27.04,75.36,8.15,1.66,0.01
2023-10-20,4.5264,27.72,74.32,17.22,1.53,0.02
2023-10-21,4.6495,27.46,76.12,23.88,1.77,0.01
2023-10-22,4.925,27.48,77.2,55.32,1.51,0.05
2023-10-23,4.9526,26.83,73.63,23.54,1.68,0.0
2023-10-24,4.9111,26.68,73.59,20.19,1.79,0.0
2023-10-25,5.113,25.92,71.17,19.2,2.15,0.0
2023-10-26,5.123,25.32,65.69,15.29,2.56,0.0
2023-10-27,5.261,24.73,64.9,14.48,2.25,0.0
2023-10-28,5.1072,25.12,64.73,14.57,2.02,0.0
2023-10-29,4.9639,25.26,63.93,17.96,1.77,0.0
2023-10-30,4.9454,25.0,65.25,44.13,2.34,0.0
2023-10-31,4.8211,24.78,67.0,30.53,2.27,0.0
2023-11-01,4.913,24.59,70.12,13.66,2.23,0.0
2023-11-02,4.7868,24.93,69.93,10.51,2.03,0.0
2023-11-03,4.5408,25.31,69.14,30.35,2.14,0.0
2023-11-04,4.345,25.78,66.62,49.08,2.55,0.0
2023-11-05,4.3277,26.29,72.09,50.56,2.37,0.01
2023-11-06,4.6109,25.16,71.9,41.15,2.7,0.01
2023-11-07,4.6042,25.66,76.32,37.95,2.05,0.0
2023-11-08,4.1657,26.07,81.78,56.68,1.92,3.53
2023-11-09,4.3222,26.56,82.13,32.03,1.23,0.72
2023-11-10,4.3224,25.68,86.64,26.12,1.77,11.2
2023-11-11,4.3219,26.08,74.28,29.38,2.17,1.33
2023-11-12,4.4246,25.8,70.49,61.39,2.65,0.0
2023-11-13,4.6514,24.98,70.54,38.18,2.46,0.0
2023-11-14,4.4698,24.93,67.93,26.66,1.8,0.0
2023-11-15,4.435,24.24,68.0,13.08,1.79,0.0
2023-11-16,4.4534,24.22,66.02,12.28,1.99,0.0
2023-11-17,4.0632,23.92,66.33,12.83,2.22,0.0
2023-11-18,4.1054,24.09,68.25,12.85,1.87,0.0
2023-11-19,4.0668,25.35,72.54,11.92,1.64,0.0
2023-11-20,4.1323,26.39,70.45,24.1,2.01,0.0
2023-11-21,4.2622,25.02,69.59,30.43,2.21,0.0
2023-11-22,4.2886,23.82,67.69,13.83,2.37,0.0
2023-11-23,4.2739,24.2,68.09,14.71,1.98,0.0
2023-11-24,4.0006,26.14,72.67,18.38,2.09,0.01
2023-11-25,4.2506,26.83,70.86,44.77,2.25,1.59
2023-11-26,2.1449,25.79,82.77,94.87,2.38,6.62
2023-11-27,3.6055,25.65,84.42,69.23,1.55,5.52
2023-11-28,4.565,24.31,83.86,20.81,1.39,0.08
2023-11-29,4.4218,23.3,81.23,24.28,1.3,0.0
2023-11-30,4.0618,23.86,82.04,21.62,1.34,0.08
2023-12-01,4.0248,23.68,83.39,34.96,1.29,0.09
2023-12-02,4.3296,24.91,78.83,29.96,1.68,0.04
2023-12-03,4.0968,25.47,75.05,19.42,2.09,0.0
2023-12-04,3.8928,26.11,75.79,53.8,1.86,0.02
2023-12-05,3.9166,25.52,71.85,44.21,1.93,0.0
2023-12-06,3.852,24.57,72.12,14.87,2.48,0.0
2023-12-07,4.3454,24.46,73.0,9.05,1.76,0.01
2023-12-08,4.3272,24.19,73.51,21.72,1.86,0.0
2023-12-09,4.6226,24.72,68.87,11.85,1.55,0.0
2023-12-10,4.6423,24.51,71.24,13.85,1.75,0.0
2023-12-11,4.6529,24.28,71.95,11.89,1.39,0.0
2023-12-12,4.5242,23.46,70.28,33.98,1.38,0.0
2023-12-13,4.3322,23.86,67.11,46.51,1.4,0.0
2023-12-14,4.0985,24.02,63.28,32.28,2.53,0.0
2023-12-15,3.9098,23.45,59.93,18.89,2.44,0.0
2023-12-16,4.0634,22.55,60.77,13.17,1.47,0.0
2023-12-17,3.534,23.55,67.15,15.89,2.27,0.05
2023-12-18,2.8627,23.24,64.3,81.87,3.95,0.33
2023-12-19,3.8431,23.03,60.35,87.99,3.73,0.0
2023-12-20,3.3197,21.87,58.44,96.33,2.82,0.0
2023-12-21,3.6082,21.79,58.9,92.3,2.61,0.0
2023-12-22,2.7413,23.51,52.96,97.07,1.74,0.0
2023-12-23,4.573,24.49,54.41,40.27,1.76,0.0
2023-12-24,4.4786,24.22,53.66,16.56,2.5,0.0
2023-12-25,4.4484,24.49,53.31,12.38,2.55,0.0
2023-12-26,4.3363,24.08,54.22,15.09,2.24,0.0
2023-12-27,4.3001,24.13,57.23,48.39,2.25,0.0
2023-12-28,4.1266,24.29,58.23,30.42,2.2,0.0
2023-12-29,4.2384,25.22,54.61,34.61,1.74,0.0
2023-12-30,4.2751,24.94,59.36,13.5,2.01,0.0
2023-12-31,4.1282,25.07,58.35,13.41,1.78,0.0
