Date,Solar_Irradiance_MJ_m2,Temperature_C,Relative_Humidity_pct,Cloud_Fraction,Wind_Speed_ms,Precipitation_mm
2019-01-01,4.7143,18.93,19.45,1.42,1.22,0.0
2019-01-02,4.6339,17.94,21.54,0.28,1.99,0.0
2019-01-03,4.5962,16.48,27.63,0.92,1.36,0.0
2019-01-04,3.8873,17.37,25.76,60.53,1.37,0.0
2019-01-05,4.0555,17.42,26.94,51.84,2.05,0.0
2019-01-06,4.4119,17.14,30.33,2.11,2.64,0.0
2019-01-07,3.6881,13.47,43.48,28.49,2.02,0.0
2019-01-08,4.2199,14.7,51.62,8.87,1.24,0.0
2019-01-09,4.3586,14.76,37.99,7.52,1.73,0.0
2019-01-10,4.6097,15.33,38.34,9.9,1.11,0.0
2019-01-11,4.5307,15.63,34.81,25.21,1.43,0.0
2019-01-12,3.997,17.17,34.88,21.09,1.73,0.0
2019-01-13,4.0759,17.8,34.74,0.59,1.55,0.0
2019-01-14,4.2931,15.27,42.02,4.99,2.2,0.0
2019-01-15,4.7342,15.43,26.27,16.78,1.37,0.0
2019-01-16,4.8792,16.88,18.29,7.4,1.21,0.0
2019-01-17,4.8182,18.01,19.55,3.36,1.42,0.0
2019-01-18,4.861,16.86,25.12,19.67,1.69,0.0
2019-01-19,4.9241,17.7,20.14,18.81,1.43,0.0
2019-01-20,5.0076,19.46,19.86,13.38,1.62,0.0
2019-01-21,4.5842,20.38,20.44,15.68,3.01,0.0
2019-01-22,4.3147,18.81,39.91,26.07,2.13,0.11
2019-01-23,4.4412,17.72,39.54,22.24,2.01,0.02
2019-01-24,3.8906,17.25,41.01,47.12,1.64,0.01
2019-01-25,1.6826,16.65,46.23,71.41,2.27,0.41
2019-01-26,3.876,14.4,51.5,39.97,2.69,0.0
2019-01-27,5.0933,13.2,30.73,1.93,2.37,0.0
2019-01-28,5.375,11.8,30.9,0.27,2.29,0.0
2019-01-29,5.4175,12.63,27.04,1.04,1.66,0.0
2019-01-30,5.3986,14.87,19.59,7.79,1.34,0.0
2019-01-31,4.0975,16.88,22.0,77.63,2.15,0.0
2019-02-01,4.7832,17.97,25.98,1.58,2.08,0.0
2019-02-02,4.4242,17.63,36.5,15.05,1.9,0.0
2019-02-03,3.726,19.06,38.01,32.36,1.48,0.0
2019-02-04,4.0066,20.8,38.33,63.95,1.59,0.0
2019-02-05,4.1225,22.1,34.8,54.54,1.88,0.0
2019-02-06,3.8729,22.94,36.47,39.07,2.88,0.09
2019-02-07,5.1283,20.38,38.01,29.09,3.62,1.48
2019-02-08,5.777,15.41,22.56,1.47,2.22,0.0
2019-02-09,5.8956,13.54,24.74,17.96,2.13,0.0
2019-02-10,5.8224,14.7,22.91,12.78,1.5,0.0
2019-02-11,5.699,15.71,22.1,5.38,1.66,0.0
2019-02-12,5.4571,18.9,23.03,4.2,1.82,0.0
2019-02-13,4.014,22.07,23.97,70.73,1.56,0.02
2019-02-14,4.2034,23.5,36.66,65.17,2.67,0.42
2019-02-15,5.0717,21.74,38.85,19.18,2.23,0.76
2019-02-16,5.5812,18.02,33.87,9.56,2.3,0.01
2019-02-17,6.0312,17.62,26.09,1.87,1.71,0.0
2019-02-18,3.5057,21.3,19.96,62.31,1.71,0.0
2019-02-19,5.6923,23.11,23.61,16.22,1.82,0.0
2019-02-20,5.731,25.26,25.61,18.04,1.43,0.0
2019-02-21,5.3282,26.55,34.97,22.96,3.82,0.65
2019-02-22,5.8294,24.35,39.83,6.84,2.57,0.0
2019-02-23,5.371,22.06,32.43,34.94,1.94,0.0
2019-02-24,4.2684,21.34,24.38,66.86,2.18,0.0
2019-02-25,6.241,21.39,22.45,1.19,2.33,0.0
2019-02-26,5.0657,21.95,25.56,36.92,2.71,0.01
2019-02-27,4.2139,20.46,38.36,66.65,3.46,0.03
2019-02-28,6.4236,18.12,35.37,7.56,2.3,0.0
2019-03-01,6.1442,18.38,22.23,0.14,1.85,0.0
2019-03-02,5.2104,21.95,22.05,60.67,2.32,0.0
2019-03-03,4.7138,22.98,36.98,52.28,2.73,5.84
2019-03-04,5.2757,22.18,45.14,19.55,2.94,0.0
2019-03-05,5.7996,20.56,37.43,12.19,2.37,0.0
2019-03-06,6.6106,20.48,33.02,1.38,1.74,0.0
2019-03-07,6.5933,21.65,29.51,0.78,1.26,0.0
2019-03-08,6.4531,22.72,29.48,1.89,2.16,0.0
2019-03-09,6.5412,23.18,28.34,1.85,2.77,0.0
2019-03-10,6.4999,23.34,32.48,3.92,1.8,0.0
2019-03-11,6.1162,26.07,27.46,28.24,2.67,0.0
2019-03-12,6.8148,24.25,22.83,14.12,2.35,0.0
2019-03-13,6.3739,25.69,21.87,28.69,2.45,0.0
2019-03-14,4.8684,24.06,26.78,70.52,2.38,0.02
2019-03-15,6.3254,23.57,27.01,18.39,1.93,0.0
2019-03-16,6.6348,24.14,28.18,18.4,2.22,0.0
2019-03-17,4.8907,25.58,24.15,49.92,2.71,0.0
2019-03-18,6.7258,24.07,22.77,0.27,2.14,0.0
2019-03-19,6.7742,25.52,20.31,2.35,1.54,0.0
2019-03-20,5.9095,26.6,24.27,16.98,2.76,0.13
2019-03-21,7.225,25.65,20.86,0.26,2.6,0.02
2019-03-22,6.9581,26.07,21.68,1.54,1.98,0.0
2019-03-23,6.948,26.04,21.55,0.25,1.93,0.0
2019-03-24,7.0452,27.67,17.08,0.4,1.44,0.0
2019-03-25,6.6178,28.9,20.49,15.64,1.99,0.0
2019-03-26,7.1578,27.65,25.09,1.21,2.58,0.0
2019-03-27,7.2622,26.87,15.33,11.96,1.85,0.0
2019-03-28,6.9905,28.81,16.39,23.42,1.54,0.0
2019-03-29,7.3416,31.06,17.05,0.67,1.76,0.0
2019-03-30,7.1002,31.41,16.32,8.36,2.28,0.0
2019-03-31,7.3507,31.32,17.55,4.68,3.82,0.0
2019-04-01,7.3397,29.38,14.99,2.42,2.36,0.0
2019-04-02,7.3819,29.98,12.93,4.73,1.68,0.0
2019-04-03,7.3181,31.62,11.16,1.06,1.05,0.0
2019-04-04,7.3627,32.48,11.99,4.75,1.82,0.0
2019-04-05,6.534,33.02,15.21,47.84,2.19,0.0
2019-04-06,7.2439,32.45,17.36,14.65,2.28,0.0
2019-04-07,5.8918,33.03,17.15,43.13,2.35,0.0
2019-04-08,7.1237,32.35,19.94,35.18,2.14,0.56
2019-04-09,7.6975,31.55,16.22,1.17,3.05,0.0
2019-04-10,7.213,32.45,18.82,15.17,2.64,0.0
2019-04-11,6.9065,33.74,18.04,25.71,1.14,0.0
2019-04-12,7.2439,33.66,19.1,6.73,1.79,1.49
2019-04-13,7.2295,32.69,18.17,14.44,1.71,0.0
2019-04-14,7.3771,33.33,16.29,6.45,2.78,0.0
2019-04-15,5.6858,32.8,20.99,64.0,2.72,0.0
2019-04-16,5.147,27.73,44.33,86.1,2.56,2.5
2019-04-17,5.8591,26.26,49.61,42.41,4.04,8.56
2019-04-18,7.3109,26.09,44.68,9.18,1.73,0.05
2019-04-19,7.3459,27.53,39.03,8.19,2.05,0.0
2019-04-20,7.829,28.67,30.21,1.39,2.35,0.0
2019-04-21,7.7964,29.87,24.51,4.55,2.52,0.0
2019-04-22,7.2665,31.69,23.94,19.68,1.94,0.0
2019-04-23,7.2202,32.88,20.09,35.1,1.74,0.0
2019-04-24,7.627,33.5,19.68,9.12,1.69,0.0
2019-04-25,7.0954,34.4,20.06,17.77,2.74,0.0
2019-04-26,7.4011,35.02,19.75,9.14,3.08,0.0
2019-04-27,7.6145,35.69,19.01,1.22,2.12,0.0
2019-04-28,7.9416,34.84,15.58,3.79,2.06,0.0
2019-04-29,8.0726,34.27,12.77,4.31,2.74,0.0
2019-04-30,7.9601,34.09,13.7,1.63,4.02,0.0
2019-05-01,7.5254,33.25,16.98,1.57,3.61,0.0
2019-05-02,7.5574,33.71,19.84,15.89,2.95,0.0
2019-05-03,7.0608,33.12,17.72,40.27,2.33,0.0
2019-05-04,6.4375,32.86,21.36,67.07,2.25,0.0
2019-05-05,6.7946,32.83,25.18,33.73,3.75,0.17
2019-05-06,7.7453,33.58,17.74,13.6,2.61,0.13
2019-05-07,7.5778,34.18,16.61,22.36,4.03,0.0
2019-05-08,7.9973,33.83,16.24,1.21,4.85,0.0
2019-05-09,8.1847,32.94,19.48,9.29,4.73,0.0
2019-05-10,7.5166,33.1,25.66,34.12,4.06,0.0
2019-05-11,7.8571,32.97,25.11,4.66,4.64,0.0
2019-05-12,6.5986,33.97,25.14,57.01,2.55,0.03
2019-05-13,6.9895,34.26,25.47,41.5,2.99,1.56
2019-05-14,6.9794,33.9,22.96,26.37,2.95,0.41
2019-05-15,6.9754,34.49,22.39,29.7,2.67,0.0
2019-05-16,7.8019,33.7,24.69,9.77,3.95,2.02
2019-05-17,7.5696,34.01,25.93,15.98,4.48,0.0
2019-05-18,7.2881,32.79,28.94,11.44,3.96,0.0
2019-05-19,7.3049,33.24,28.39,21.47,1.43,0.0
2019-05-20,7.4942,35.86,23.91,11.32,0.88,0.0
2019-05-21,7.6373,36.21,21.06,20.29,2.56,0.0
2019-05-22,7.879,36.28,21.26,9.26,4.0,0.0
2019-05-23,7.8523,36.06,22.34,9.58,3.53,0.0
2019-05-24,7.4088,36.12,23.23,31.48,4.49,0.0
2019-05-25,6.7726,35.87,24.83,34.25,3.51,0.0
2019-05-26,7.375,36.01,20.45,29.1,2.03,0.0
2019-05-27,7.6226,36.76,19.04,20.65,2.27,0.0
2019-05-28,7.1513,37.22,18.84,38.75,2.01,0.0
2019-05-29,7.1878,38.05,16.48,30.0,1.79,0.0
2019-05-30,6.4356,38.2,18.0,55.19,1.8,0.0
2019-05-31,6.251,37.68,19.77,61.64,2.93,0.0
2019-06-01,7.585,37.78,20.43,30.01,3.85,0.0
2019-06-02,6.679,38.33,21.89,52.81,3.44,0.0
2019-06-03,6.7474,38.1,19.3,79.32,4.43,0.0
2019-06-04,6.4334,38.02,17.59,94.54,3.48,0.0
2019-06-05,7.3594,38.73,19.19,71.24,4.21,0.0
2019-06-06,7.2847,39.26,19.79,64.45,4.08,0.0
2019-06-07,6.6845,39.65,17.88,98.8,3.62,0.0
2019-06-08,6.5417,39.32,18.03,89.86,2.1,0.05
2019-06-09,6.8011,39.09,19.56,77.8,1.41,0.0
2019-06-10,7.0375,38.82,18.63,72.12,3.14,0.12
2019-06-11,7.4815,38.86,21.52,51.93,2.96,0.0
2019-06-12,6.3283,39.24,24.26,59.97,2.84,0.05
2019-06-13,6.3754,36.76,33.11,65.55,3.99,0.55
2019-06-14,5.9513,35.97,36.4,56.2,3.3,5.68
2019-06-15,5.8193,33.26,48.33,81.29,3.8,9.33
2019-06-16,7.0003,32.76,48.62,38.87,4.7,0.01
2019-06-17,6.5206,33.3,44.8,52.66,4.93,0.22
2019-06-18,6.257,32.98,40.46,64.72,3.71,0.12
2019-06-19,3.3348,30.11,56.94,74.14,4.47,7.93
2019-06-20,7.1959,30.97,56.45,27.06,3.77,0.0
2019-06-21,5.8778,33.08,45.78,80.1,2.14,0.05
2019-06-22,5.7826,34.22,46.93,72.79,2.84,3.92
2019-06-23,5.5164,33.1,47.57,69.38,2.48,0.17
2019-06-24,5.5985,34.14,43.23,77.74,1.39,1.72
2019-06-25,6.487,34.49,45.32,62.22,2.93,0.04
2019-06-26,5.737,33.68,50.49,73.36,2.94,5.72
2019-06-27,5.2834,29.93,70.18,93.97,3.23,12.94
2019-06-28,5.1826,28.86,75.81,95.68,2.97,32.9
2019-06-29,5.6004,29.59,70.34,83.01,2.57,10.11
2019-06-30,3.775,25.73,86.36,88.72,4.09,54.06
2019-07-01,5.2418,28.34,77.32,82.0,2.72,16.61
2019-07-02,3.917,29.97,71.92,91.23,3.73,11.46
2019-07-03,1.7899,26.74,87.92,99.27,3.79,33.04
2019-07-04,1.3217,26.62,88.35,99.41,3.85,18.86
2019-07-05,1.5492,26.04,90.96,99.54,3.85,25.54
2019-07-06,1.3987,25.97,92.22,99.74,4.04,26.06
2019-07-07,4.4258,26.57,86.04,91.87,4.34,5.93
2019-07-08,1.878,25.76,89.07,99.42,4.9,15.02
2019-07-09,4.1652,27.44,81.7,97.84,3.95,1.53
2019-07-10,4.9654,27.69,81.19,98.57,3.72,0.03
2019-07-11,4.914,27.78,78.3,94.85,4.15,0.0
2019-07-12,4.6462,28.09,77.46,84.41,4.04,0.0
2019-07-13,4.5893,27.86,77.0,96.62,4.3,0.0
2019-07-14,5.5812,26.69,79.92,95.74,4.58,0.01
2019-07-15,5.4125,27.87,75.87,95.27,4.39,0.0
2019-07-16,5.8675,28.06,75.95,65.75,3.67,0.0
2019-07-17,6.0007,28.28,76.81,60.16,2.89,0.27
2019-07-18,6.3694,28.56,74.14,58.65,1.75,0.02
2019-07-19,5.1338,28.49,75.67,72.8,1.43,14.39
2019-07-20,4.8907,28.43,75.89,84.07,1.08,10.96
2019-07-21,6.3948,28.91,78.06,52.9,1.72,5.93
2019-07-22,6.5124,29.05,77.41,67.47,2.25,0.18
2019-07-23,6.845,28.68,76.7,79.85,2.48,0.0
2019-07-24,5.737,28.74,80.05,95.63,2.34,2.61
2019-07-25,2.8536,26.45,89.75,99.78,2.18,43.83
2019-07-26,2.5867,26.58,85.0,99.69,4.15,19.46
2019-07-27,2.2685,25.89,91.46,99.75,3.65,38.46
2019-07-28,2.4118,25.86,88.86,95.9,3.42,21.72
2019-07-29,3.3446,27.39,85.64,91.39,1.6,31.69
2019-07-30,2.8966,27.75,86.56,99.18,2.26,35.34
2019-07-31,1.8852,26.15,88.62,99.61,4.41,31.72
2019-08-01,2.5603,27.14,86.26,97.88,2.6,12.23
2019-08-02,2.4286,25.7,91.67,95.68,4.14,31.12
2019-08-03,2.8486,26.56,90.45,99.1,2.83,12.77
2019-08-04,4.1863,26.95,85.97,90.98,1.8,2.99
2019-08-05,3.623,26.68,89.76,95.51,2.74,8.62
2019-08-06,2.3021,26.16,92.77,99.26,2.89,21.01
2019-08-07,2.053,25.49,94.06,99.13,2.92,21.4
2019-08-08,3.1308,26.19,91.97,99.37,3.12,76.8
2019-08-09,2.5366,25.62,91.62,94.74,4.82,32.77
2019-08-10,4.9459,25.29,88.38,66.37,4.63,0.37
2019-08-11,4.4218,26.02,86.59,72.21,2.62,0.1
2019-08-12,3.3514,26.1,87.64,95.86,3.27,1.68
2019-08-13,1.5238,25.72,92.42,99.5,3.45,35.55
2019-08-14,1.7342,26.15,91.56,99.13,3.15,54.29
2019-08-15,1.3574,23.6,93.32,97.91,6.67,49.47
2019-08-16,3.4193,24.58,92.65,84.21,5.36,11.11
2019-08-17,4.6157,25.97,88.48,70.39,3.69,3.18
2019-08-18,1.7777,25.65,90.62,93.29,2.85,12.46
2019-08-19,5.0753,25.79,90.95,75.19,2.77,9.91
2019-08-20,4.494,25.58,92.17,91.09,2.71,8.05
2019-08-21,4.3627,25.94,90.6,87.61,3.09,15.09
2019-08-22,4.5816,25.56,90.5,91.04,2.93,7.59
2019-08-23,3.7423,25.33,91.99,94.76,2.94,28.42
2019-08-24,1.3738,25.19,94.32,99.25,2.7,44.91
2019-08-25,1.4813,25.19,94.64,99.38,2.6,47.93
2019-08-26,2.6263,25.54,93.12,97.98,2.05,29.14
2019-08-27,4.4026,26.22,89.21,89.4,1.51,26.42
2019-08-28,3.0026,25.71,92.0,80.91,1.93,9.0
2019-08-29,4.2898,25.29,91.82,90.19,2.46,23.03
2019-08-30,3.4603,25.58,90.58,95.19,1.92,9.15
2019-08-31,3.9415,25.79,90.68,92.51,2.04,17.49
2019-09-01,4.6106,26.45,88.43,87.91,1.17,3.19
2019-09-02,4.2612,26.37,91.81,95.95,1.56,17.97
2019-09-03,2.7816,26.14,90.88,99.02,2.0,18.29
2019-09-04,3.7298,26.34,90.14,96.84,1.99,10.76
2019-09-05,4.7011,26.25,90.12,91.46,1.61,9.68
2019-09-06,4.0296,26.94,88.36,92.15,1.27,8.44
2019-09-07,4.4652,27.59,87.16,91.41,1.15,9.09
2019-09-08,1.7952,25.71,94.31,99.23,2.34,86.55
2019-09-09,1.7381,25.9,94.68,99.2,2.06,40.59
2019-09-10,3.2561,26.18,94.98,99.06,1.73,27.52
2019-09-11,1.9058,26.32,92.14,99.15,2.16,15.88
2019-09-12,0.7471,25.36,95.56,99.1,2.61,108.51
2019-09-13,2.1694,25.36,94.3,99.47,2.92,17.66
2019-09-14,2.7854,25.72,93.19,94.19,3.4,9.2
2019-09-15,2.4739,25.11,95.4,92.97,3.65,8.08
2019-09-16,3.2801,25.61,93.79,94.71,2.7,9.37
2019-09-17,1.5617,25.91,93.59,97.23,2.2,21.31
2019-09-18,3.3185,25.87,91.7,88.81,1.83,10.89
2019-09-19,4.205,24.86,92.46,94.2,1.78,7.87
2019-09-20,3.9614,25.37,90.68,94.32,1.98,2.64
2019-09-21,3.8083,25.68,89.37,92.69,1.23,30.08
2019-09-22,5.1386,25.81,89.02,76.81,1.25,16.49
2019-09-23,4.0714,26.17,84.95,87.82,0.89,11.27
2019-09-24,4.0879,25.31,88.62,77.85,1.37,2.54
2019-09-25,3.1361,24.86,92.12,97.16,2.1,2.36
2019-09-26,2.7677,24.71,91.27,99.48,2.36,8.87
2019-09-27,2.9573,23.92,95.12,99.27,2.56,5.48
2019-09-28,3.3394,24.75,91.57,97.16,2.82,14.46
2019-09-29,4.0663,23.85,92.16,86.52,2.53,8.49
2019-09-30,4.6178,23.26,92.15,76.04,1.54,1.02
2019-10-01,4.0966,24.53,90.83,93.24,2.5,8.69
2019-10-02,4.4479,24.33,87.87,65.68,2.65,10.01
2019-10-03,5.4972,24.9,82.94,12.44,1.31,1.25
2019-10-04,5.3136,23.93,84.63,44.28,1.34,0.4
2019-10-05,4.4933,24.93,76.53,69.95,0.66,0.01
2019-10-06,4.6351,25.68,72.35,70.89,0.5,2.03
2019-10-07,4.5094,25.14,78.79,64.84,0.83,0.22
2019-10-08,5.5214,24.18,83.36,12.59,1.6,0.0
2019-10-09,5.5421,24.01,81.38,10.19,1.22,0.0
2019-10-10,5.3671,24.44,77.81,11.9,0.91,0.0
2019-10-11,5.0071,24.68,75.51,28.34,0.89,1.62
2019-10-12,5.9167,24.74,67.51,3.05,0.69,1.04
2019-10-13,5.3854,24.7,59.91,1.13,0.92,0.0
2019-10-14,5.639,25.45,64.14,6.32,0.59,0.0
2019-10-15,5.4247,24.21,71.31,0.16,1.17,0.0
2019-10-16,5.3398,22.63,78.12,5.38,1.57,0.0
2019-10-17,5.2387,22.2,79.59,5.54,1.52,0.0
2019-10-18,4.9615,22.22,80.68,33.43,1.37,0.0
2019-10-19,2.1463,22.77,85.87,99.15,0.99,2.69
2019-10-20,1.6649,22.92,86.2,99.36,1.01,0.32
2019-10-21,2.7012,22.22,86.44,97.75,1.44,0.32
2019-10-22,3.7318,22.1,80.36,89.47,1.26,0.2
2019-10-23,1.7184,21.78,74.76,95.86,1.28,0.42
2019-10-24,5.1782,21.18,74.73,54.93,1.56,0.0
2019-10-25,3.2062,19.75,83.76,99.06,1.99,0.05
2019-10-26,3.575,20.31,85.53,97.49,2.18,0.2
2019-10-27,1.992,21.43,86.2,99.57,1.45,0.22
2019-10-28,4.1474,21.73,87.61,85.38,1.46,5.76
2019-10-29,3.8611,22.44,83.23,93.51,1.1,14.11
2019-10-30,4.009,23.06,78.2,77.25,1.12,5.54
2019-10-31,4.6838,22.8,79.14,47.37,1.07,2.76
2019-11-01,4.4009,22.62,82.03,27.11,1.2,0.0
2019-11-02,3.0048,22.79,83.95,94.34,1.05,0.13
2019-11-03,2.5402,21.97,87.04,94.83,0.67,0.19
2019-11-04,4.6418,22.7,84.3,29.6,1.04,0.0
2019-11-05,4.2737,22.02,78.87,20.4,1.43,0.0
2019-11-06,4.3274,21.76,72.95,18.36,1.19,0.0
2019-11-07,3.0466,22.28,83.76,79.9,1.47,3.14
2019-11-08,3.5515,23.15,83.96,60.87,1.48,0.49
2019-11-09,4.4714,21.42,79.4,20.65,1.91,0.01
2019-11-10,4.6205,20.71,83.15,0.76,1.69,0.0
2019-11-11,4.6987,21.33,74.74,1.91,1.22,0.0
2019-11-12,4.1494,21.66,69.81,13.62,1.11,0.0
2019-11-13,3.8494,20.97,77.45,32.71,1.29,0.0
2019-11-14,4.5403,20.25,80.91,19.78,1.44,0.0
2019-11-15,4.517,19.5,77.88,17.73,1.34,0.0
2019-11-16,4.3075,19.74,71.74,4.46,1.15,0.0
2019-11-17,4.7191,19.36,71.07,0.5,1.58,0.0
2019-11-18,4.5226,19.32,70.23,18.03,1.19,0.0
2019-11-19,4.4357,19.04,70.94,44.51,0.85,0.0
2019-11-20,4.2857,19.39,73.78,47.65,1.25,0.0
2019-11-21,4.4028,18.99,79.23,26.6,1.64,0.0
2019-11-22,4.3241,19.5,77.59,18.0,1.15,0.0
2019-11-23,4.1402,19.67,80.69,35.46,1.11,0.0
2019-11-24,3.829,19.31,78.19,64.1,1.5,0.0
2019-11-25,4.1026,18.23,78.28,37.29,1.91,0.0
2019-11-26,4.1227,18.8,79.91,7.8,1.45,0.0
2019-11-27,4.0843,19.69,80.43,1.91,1.43,0.0
2019-11-28,4.2946,19.43,81.82,0.39,1.57,0.0
2019-11-29,4.0152,19.49,77.77,3.92,1.09,0.0
2019-11-30,3.857,19.31,77.42,32.19,1.12,0.0
2019-12-01,3.1598,19.55,80.03,53.28,1.29,0.02
2019-12-02,3.3682,19.47,82.09,9.56,1.48,0.01
2019-12-03,4.0582,17.66,80.32,8.22,1.95,0.0
2019-12-04,4.3032,16.04,68.09,14.66,1.8,0.0
2019-12-05,4.2367,14.74,69.01,77.1,2.03,0.0
2019-12-06,3.9434,14.44,76.54,69.36,2.02,0.0
2019-12-07,3.781,15.85,79.23,43.77,1.67,0.0
2019-12-08,3.7778,16.15,83.54,0.71,1.7,0.0
2019-12-09,3.8066,16.8,82.34,6.43,1.47,0.0
2019-12-10,3.7603,16.69,82.39,1.2,1.31,0.0
2019-12-11,3.6938,17.98,77.92,23.57,1.15,0.12
2019-12-12,2.5798,18.28,85.25,61.52,2.6,9.25
2019-12-13,3.6242,18.32,81.78,27.35,2.18,2.63
2019-12-14,3.4478,18.42,81.08,34.65,1.22,0.11
2019-12-15,2.021,16.73,87.44,59.52,1.91,0.43
2019-12-16,2.7929,14.73,82.41,39.63,2.09,0.04
2019-12-17,3.1625,12.48,78.59,46.42,1.79,0.05
2019-12-18,3.6396,12.89,81.01,30.56,1.55,0.0
2019-12-19,4.1407,14.29,80.68,2.66,1.38,0.0
2019-12-20,4.1866,15.16,78.99,38.11,1.18,0.0
2019-12-21,3.9103,16.22,76.35,42.29,1.32,0.0
2019-12-22,3.8748,15.66,77.96,22.86,1.77,0.0
2019-12-23,3.5237,15.64,76.7,37.73,1.76,0.03
2019-12-24,2.2368,16.85,87.49,68.48,1.08,1.6
2019-12-25,1.8264,16.23,89.42,81.63,1.42,1.02
2019-12-26,4.2118,13.93,76.74,9.59,2.0,0.0
2019-12-27,4.5482,10.57,62.93,1.49,1.91,0.0
2019-12-28,4.7182,9.85,65.94,4.15,2.05,0.0
2019-12-29,4.1429,10.29,68.19,53.59,1.74,0.0
2019-12-30,4.199,11.0,65.8,14.51,2.23,0.0
2019-12-31,2.0294,11.34,78.41,64.98,2.27,0.52
2020-01-01,2.0076,13.45,89.55,73.99,2.81,2.42
2020-01-02,1.6097,15.52,88.14,92.2,1.77,2.86
2020-01-03,2.346,14.81,81.61,74.09,1.67,0.07
2020-01-04,2.5894,13.25,78.87,54.69,1.83,0.0
2020-01-05,3.9965,12.77,75.1,19.26,1.89,0.0
2020-01-06,4.542,13.83,69.29,8.01,1.97,0.0
2020-01-07,3.8693,15.82,72.33,77.95,1.84,0.0
2020-01-08,3.1099,17.05,79.63,29.6,2.79,0.42
2020-01-09,4.2895,12.08,69.59,17.26,2.37,0.05
2020-01-10,4.8017,9.61,68.56,16.89,1.68,0.0
2020-01-11,4.861,10.74,65.4,2.49,1.38,0.0
2020-01-12,4.6469,14.33,53.11,0.19,1.02,0.0
2020-01-13,4.3853,16.69,63.15,19.68,2.05,0.0
2020-01-14,2.5157,17.78,84.68,67.1,1.35,0.56
2020-01-15,2.526,17.89,76.37,69.75,1.69,0.81
2020-01-16,1.2079,15.81,76.85,88.87,2.42,0.7
2020-01-17,3.6338,13.19,75.76,50.83,1.57,0.02
2020-01-18,3.259,13.77,73.74,35.83,1.54,0.0
2020-01-19,3.9847,12.55,72.32,61.73,1.9,0.0
2020-01-20,4.7256,12.86,64.2,47.23,1.4,0.0
2020-01-21,3.5978,17.07,69.77,40.23,1.74,0.28
2020-01-22,2.7406,18.11,82.36,52.54,1.58,1.52
2020-01-23,4.7218,14.98,68.34,11.15,2.1,0.0
2020-01-24,4.7604,13.97,58.19,9.82,1.55,0.0
2020-01-25,5.0194,15.02,54.42,7.93,1.45,0.0
2020-01-26,4.9042,16.25,55.77,9.88,1.32,0.0
2020-01-27,3.6072,18.56,60.11,70.11,2.21,0.0
2020-01-28,4.4594,17.54,64.81,38.27,2.65,0.0
2020-01-29,4.716,15.09,59.47,28.59,2.25,0.0
2020-01-30,4.9954,13.51,63.22,15.79,1.85,0.0
2020-01-31,4.9838,14.03,55.25,0.77,1.4,0.0
2020-02-01,5.2519,13.89,58.92,0.98,1.97,0.0
2020-02-02,5.2555,13.63,56.61,3.67,1.75,0.0
2020-02-03,4.5218,15.21,61.46,15.26,1.72,0.01
2020-02-04,4.464,16.89,73.47,14.34,2.16,0.05
2020-02-05,5.0796,16.61,65.09,1.34,1.86,0.0
2020-02-06,4.5588,16.87,59.54,15.44,1.43,0.0
2020-02-07,4.7105,16.16,68.74,3.16,2.04,0.0
2020-02-08,5.1156,14.29,59.68,2.05,2.95,0.0
2020-02-09,5.6695,12.99,55.59,0.53,2.29,0.0
2020-02-10,5.383,14.51,53.87,0.92,1.53,0.0
2020-02-11,5.2159,16.38,54.03,3.64,1.73,0.0
2020-02-12,5.4175,17.99,55.44,1.34,1.39,0.0
2020-02-13,5.436,20.03,45.79,6.37,1.38,0.0
2020-02-14,5.525,19.08,50.11,0.95,2.12,0.0
2020-02-15,5.4372,19.0,48.56,40.21,1.68,0.0
2020-02-16,6.0437,18.8,36.97,7.62,1.54,0.0
2020-02-17,5.7785,18.72,39.16,0.22,1.55,0.0
2020-02-18,6.0089,20.2,34.77,3.37,1.36,0.0
2020-02-19,5.375,20.97,37.18,64.4,1.56,0.0
2020-02-20,5.3014,21.36,45.75,19.85,2.21,0.0
2020-02-21,5.4713,21.06,50.07,22.48,2.57,0.0
2020-02-22,5.4665,19.67,42.09,3.68,2.13,0.0
2020-02-23,5.0419,19.83,49.02,18.25,2.37,0.0
2020-02-24,5.1398,19.0,53.14,4.56,1.85,0.0
2020-02-25,5.4382,19.3,49.71,3.08,1.76,0.0
2020-02-26,5.6227,20.58,43.36,3.33,1.52,0.0
2020-02-27,5.5807,21.73,44.14,20.16,1.32,0.0
2020-02-28,5.2546,22.57,41.51,64.56,1.55,0.0
2020-02-29,4.1318,23.39,42.61,51.81,2.4,0.33
2020-03-01,4.8094,24.01,44.07,30.03,2.55,1.33
2020-03-02,5.334,24.23,41.45,9.34,1.75,0.93
2020-03-03,5.7766,23.34,37.57,3.28,1.88,0.01
2020-03-04,5.6354,22.62,43.66,4.85,1.55,0.02
2020-03-05,5.9635,22.11,34.98,13.29,2.49,0.0
2020-03-06,5.4413,21.9,38.85,31.53,3.67,0.08
2020-03-07,6.4488,21.09,39.55,1.91,2.35,0.0
2020-03-08,6.5726,20.76,34.05,0.96,1.85,0.0
2020-03-09,5.8586,22.41,37.11,26.82,1.74,0.0
2020-03-10,4.5552,24.04,43.9,57.26,2.92,0.67
2020-03-11,6.5016,23.66,40.09,6.48,2.99,0.08
2020-03-12,6.5863,22.72,39.17,10.29,2.98,0.0
